file_name,download_url,downloads,date,topic_name,category,post_url,post#
DetailedStatement.html (2).pdf,/attachment/file/3007811?d=1537804593,113,"FirstPost:Nov 22, 2006 11:17pmNov 22, 2006 11:17pm",What is after hours trading?,Rookie Talk,https://www.forexfactory.com/thread/post/11511559#post11511559,20
DetailedStatement.pdf,/attachment/file/325071?d=1254211327,343,"FirstPost:Sep 28, 2009 2:16amSep 28, 2009 2:16am",Exceptional or Normal Results?,Rookie Talk,https://www.forexfactory.com/thread/post/3101193#post3101193,14
Moving Average Dynamic Envelope.mq4,/attachment/file/252601?d=1243519286,3771,"FirstPost:May 28, 2009 12:58amMay 28, 2009 12:58am",ATR band indicator,Rookie Talk,https://www.forexfactory.com/thread/post/2762757#post2762757,6
TakeProfit.mq4,/attachment/file/40586?d=1185462865,766,"Jul 26, 2007 9:02pmJul 26, 2007 9:02pm","Please suggest a simple & effective Method/System of ""Trading System"" Forum to newbie",Rookie Talk,https://www.forexfactory.com/thread/post/1509798#post1509798,82
"buy open,close.mq4",/attachment/file/71580?d=1197206327,549,"Dec 1, 2007 4:01amDec 1, 2007 4:01am","Please suggest a simple & effective Method/System of ""Trading System"" Forum to newbie",Rookie Talk,https://www.forexfactory.com/thread/post/1750769#post1750769,146
"sell open,close.mq4",/attachment/file/71581?d=1197206327,549,"Dec 1, 2007 4:01amDec 1, 2007 4:01am","Please suggest a simple & effective Method/System of ""Trading System"" Forum to newbie",Rookie Talk,https://www.forexfactory.com/thread/post/1750769#post1750769,146
MA_Crossover_Signal_With_wav.mq4,/attachment/file/71584?d=1197206449,549,"Dec 1, 2007 4:01amDec 1, 2007 4:01am","Please suggest a simple & effective Method/System of ""Trading System"" Forum to newbie",Rookie Talk,https://www.forexfactory.com/thread/post/1750769#post1750769,146
ReCharged_SMG EA.ex4,/attachment/file/3108303?d=1543334895,97,"Jan 1, 2009 12:43amJan 1, 2009 12:43am",sharing profitable ea's,Rookie Talk,https://www.forexfactory.com/thread/post/11740813#post11740813,38
3_Level_ZZ_Semafor_Delta.mq4,/attachment/file/3140459?d=1545583026,74,"Dec 20, 2018 1:17pmDec 20, 2018 1:17pm",sharing profitable ea's,Rookie Talk,https://www.forexfactory.com/thread/post/11819947#post11819947,42
3_Level_ZZ_Semafor_MTF.mq4,/attachment/file/3140461?d=1545583026,74,"Dec 20, 2018 1:17pmDec 20, 2018 1:17pm",sharing profitable ea's,Rookie Talk,https://www.forexfactory.com/thread/post/11819947#post11819947,42
3_Level_ZZ_Semafor_TRO_MODIFIED_VERSION.mq4,/attachment/file/3140462?d=1545583027,74,"Dec 20, 2018 1:17pmDec 20, 2018 1:17pm",sharing profitable ea's,Rookie Talk,https://www.forexfactory.com/thread/post/11819947#post11819947,42
percentages.xls,/attachment/file/498895?d=1277787134,496,"FirstPost:Jun 29, 2010 10:50amJun 29, 2010 10:50am",Another reason why 99% of traders fail,Rookie Talk,https://www.forexfactory.com/thread/243690-another-reason-why-99-of-traders-fail,1
A+ TAS&C - Volatility Patterns 40-100 pips per trade (TAS&C).pdf,/attachment/file/469795?d=1273065962,868,"May 4, 2010 4:26amMay 4, 2010 4:26am",Desperately seeking a good DAILY Trading System,Rookie Talk,https://www.forexfactory.com/thread/post/3698729#post3698729,47
CURR - Big Ben Breakout (currencytradermag) Sept 2004[1].pdf,/attachment/file/469796?d=1273065962,868,"May 4, 2010 4:26amMay 4, 2010 4:26am",Desperately seeking a good DAILY Trading System,Rookie Talk,https://www.forexfactory.com/thread/post/3698729#post3698729,47
TAS&C - Support and Resistance Precision (TAS&C).pdf,/attachment/file/469797?d=1273066032,868,"May 4, 2010 4:26amMay 4, 2010 4:26am",Desperately seeking a good DAILY Trading System,Rookie Talk,https://www.forexfactory.com/thread/post/3698729#post3698729,47
SFO - Trading with Clouds (Ichimoku) - Dolan - March 2008.pdf,/attachment/file/469798?d=1273066032,868,"May 4, 2010 4:26amMay 4, 2010 4:26am",Desperately seeking a good DAILY Trading System,Rookie Talk,https://www.forexfactory.com/thread/post/3698729#post3698729,47
doublezero.mq4,/attachment/file/15171?d=1164660316,209,"FirstPost:Nov 28, 2006 2:46amNov 28, 2006 2:46am",doublezeros,Rookie Talk,https://www.forexfactory.com/thread/10699-doublezeros,1
56644645-Merrill-Lynch-Currency-Forecasting-Theory-Practice.pdf,/attachment/file/2916630?d=1532702559,664,"May 23, 2014 5:14amMay 23, 2014 5:14am",Looking for book recommendations on Fundamental Analysis,Rookie Talk,https://www.forexfactory.com/thread/post/11307532#post11307532,29
DeutscheBank.pdf,/attachment/file/2916631?d=1532702584,664,"May 23, 2014 5:14amMay 23, 2014 5:14am",Looking for book recommendations on Fundamental Analysis,Rookie Talk,https://www.forexfactory.com/thread/post/11307532#post11307532,29
JB_Center_of_Gravity.mq4,/attachment/file/286401?d=1249749815,7278,"FirstPost:Aug 8, 2008 11:41amAug 8, 2008 11:41am","What is the best settings for ""center of gravity"" indicator",Rookie Talk,https://www.forexfactory.com/thread/post/2940721#post2940721,5
Ganns_Signal_Shanel_1_V4.ex4,/attachment/file/2914317?d=1532609013,510,"FirstPost:Aug 8, 2008 11:41amAug 8, 2008 11:41am","What is the best settings for ""center of gravity"" indicator",Rookie Talk,https://www.forexfactory.com/thread/post/11302414#post11302414,14
Ganns_Signal_Shanel_2_V4.ex4,/attachment/file/2914320?d=1532609014,510,"FirstPost:Aug 8, 2008 11:41amAug 8, 2008 11:41am","What is the best settings for ""center of gravity"" indicator",Rookie Talk,https://www.forexfactory.com/thread/post/11302414#post11302414,14
the impossible.docx,/attachment/file/1188756?d=1367972036,587,"May 7, 2013 12:48amMay 7, 2013 12:48am",Who has become rich trading forex?,Rookie Talk,https://www.forexfactory.com/thread/post/6663938#post6663938,225
AIME Pivots.mq4,/attachment/file/2827807?d=1527635497,257,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112921#post11112921,17
Auto-Pivot_Plotter_Weekly_V2__1.mq4,/attachment/file/2827808?d=1527635497,257,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112921#post11112921,17
Draw_FiboFavourite.mq4,/attachment/file/2827810?d=1527635497,257,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112921#post11112921,17
Erik's Pivots.mq4,/attachment/file/2827813?d=1527635498,257,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112921#post11112921,17
fibo-gann-variations-x_fibo.mq4,/attachment/file/2827814?d=1527635498,257,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112921#post11112921,17
Floor_Pivots_Weekly_Mid.mq4,/attachment/file/2827815?d=1527635498,257,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112921#post11112921,17
Pivot_Voty.mq4,/attachment/file/2827816?d=1527635498,257,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112921#post11112921,17
TzPivotsD_v3.4 (Black).mq4,/attachment/file/2827819?d=1527635499,257,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112921#post11112921,17
WP_Nostromo_mod.mq4,/attachment/file/2827822?d=1527635499,257,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112921#post11112921,17
Woodie-Panel-Heart-v4.zip,/attachment/file/2827825?d=1527635760,264,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112928#post11112928,18
Woodie EA.rar,/attachment/file/2827826?d=1527635763,264,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11112928#post11112928,18
Pivot_Star.mq4,/attachment/file/2834835?d=1528043049,261,"FirstPost:May 23, 2018 6:56amMay 23, 2018 6:56am",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11128744#post11128744,19
News reader.ex4,/attachment/file/2839118?d=1528268873,317,"Jun 4, 2018 3:31pmJun 4, 2018 3:31pm",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11138420#post11138420,31
NewsBrk-v007.ex4,/attachment/file/2839119?d=1528268883,317,"Jun 4, 2018 3:31pmJun 4, 2018 3:31pm",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11138420#post11138420,31
NewsCal-v107.ex4,/attachment/file/2839121?d=1528268884,317,"Jun 4, 2018 3:31pmJun 4, 2018 3:31pm",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11138420#post11138420,31
NewsCal-v108a.ex4,/attachment/file/2839124?d=1528268884,317,"Jun 4, 2018 3:31pmJun 4, 2018 3:31pm",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11138420#post11138420,31
#3 News Panel (Black).ex4,/attachment/file/2839269?d=1528271854,317,"Jun 4, 2018 3:31pmJun 4, 2018 3:31pm",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11138689#post11138689,32
NEWS FFCal Headlines.ex4,/attachment/file/2839270?d=1528271855,317,"Jun 4, 2018 3:31pmJun 4, 2018 3:31pm",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11138689#post11138689,32
News reader (1).ex4,/attachment/file/2839273?d=1528271855,317,"Jun 4, 2018 3:31pmJun 4, 2018 3:31pm",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11138689#post11138689,32
NewsBrk-v0.ex4,/attachment/file/2839275?d=1528271855,317,"Jun 4, 2018 3:31pmJun 4, 2018 3:31pm",What does a horizontal line represent?,Rookie Talk,https://www.forexfactory.com/thread/post/11138689#post11138689,32
True TDI System.rar,/attachment/file/2300695?d=1494318228,935,"FirstPost:Edited 3:27amAug 16, 2016 3:01am|Edited                    3:27am",The Most Profitable and Accurate System!? - All Welcome,Rookie Talk,https://www.forexfactory.com/thread/post/9844849#post9844849,12
scalping-pro.ex4,/attachment/file/1766728?d=1444036785,4397,"FirstPost:Edited Oct 9, 2015 1:54pmOct 5, 2015 3:32pm|Edited                    Oct 9, 2015 1:54pm",Scalping-pro - the next Holy Grail?!,Rookie Talk,https://www.forexfactory.com/thread/560560-scalping-pro-the-next-holy-grail,1
withoutyouocean.mp3,/attachment/file/1983445?d=1469701251,434,"FirstPost:Dec 30, 2005 2:33amDec 30, 2005 2:33am",Automated Trading Systems,Rookie Talk,https://www.forexfactory.com/thread/post/9054502#post9054502,4
4h 3sto & macd & 89 ma.tpl,/attachment/file/133967?d=1217238113,3486,"FirstPost:Mar 6, 2007 9:47amMar 6, 2007 9:47am",Best use of Stochastics please,Rookie Talk,https://www.forexfactory.com/thread/post/2131812#post2131812,14
trendstochastic 1h 4h.tpl,/attachment/file/2760958?d=1523753975,332,"Dec 6, 2012 4:09amDec 6, 2012 4:09am",Best use of Stochastics please,Rookie Talk,https://www.forexfactory.com/thread/post/10965727#post10965727,27
fxRoulette_2.mq4,/attachment/file/2062340?d=1479073114,339,"FirstPost:Edited Mar 5, 2017 9:58pmMar 8, 2010 11:47am|Edited                    Mar 5, 2017 9:58pm",Bet on the Direction,Rookie Talk,https://www.forexfactory.com/thread/224694-bet-on-the-direction,1
orderflow.pdf,/attachment/file/176627?d=1228162367,940,"Nov 14, 2008 2:11pmNov 14, 2008 2:11pm",The How's & Why's of price,Rookie Talk,https://www.forexfactory.com/thread/post/2388292#post2388292,22
Risk management.xls,/attachment/file/669647?d=1301382504,356,"FirstPost:Mar 22, 2011 2:53pmMar 22, 2011 2:53pm",What risk per trade should it go with?,Rookie Talk,https://www.forexfactory.com/thread/post/4505443#post4505443,18
072008CliLtr.pdf,/attachment/file/396865?d=1264028743,1658,"Jan 21, 2010 3:39amJan 21, 2010 3:39am",what is the best forex book?,Rookie Talk,https://www.forexfactory.com/thread/post/3384784#post3384784,43
88478465-The-Secret-Code-of-Japanese-Candlesticks.zip,/attachment/file/2795489?d=1525883978,661,"FirstPost:Jul 9, 2008 3:20amJul 9, 2008 3:20am",Mentoring?,Rookie Talk,https://www.forexfactory.com/thread/post/11043146#post11043146,16
RSI-The Complete Guide-John Hayden.pdf,/attachment/file/2795492?d=1525884017,661,"FirstPost:Jul 9, 2008 3:20amJul 9, 2008 3:20am",Mentoring?,Rookie Talk,https://www.forexfactory.com/thread/post/11043146#post11043146,16
srednia_zarabiajaca.ex4,/attachment/file/2511483?d=1507567043,245,"FirstPost:Edited Oct 17, 2017 5:38pmOct 1, 2017 6:45pm|Edited                    Oct 17, 2017 5:38pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/703689-looking-on-a-naked-chart-can-you,1
Price_close_over_2MAS_trend.ex4,/attachment/file/2516090?d=1507817730,245,"FirstPost:Edited Oct 17, 2017 5:38pmOct 1, 2017 6:45pm|Edited                    Oct 17, 2017 5:38pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/703689-looking-on-a-naked-chart-can-you,1
Marecki_Bollinger_basic_Trend.ex4,/attachment/file/2518171?d=1507921602,245,"FirstPost:Edited Oct 17, 2017 5:38pmOct 1, 2017 6:45pm|Edited                    Oct 17, 2017 5:38pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/703689-looking-on-a-naked-chart-can-you,1
Marecki_MACD_basic_trend.ex4,/attachment/file/2518173?d=1507921603,245,"FirstPost:Edited Oct 17, 2017 5:38pmOct 1, 2017 6:45pm|Edited                    Oct 17, 2017 5:38pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/703689-looking-on-a-naked-chart-can-you,1
Marecki_MACD_Rise_Fall_trend.ex4,/attachment/file/2518784?d=1507999129,245,"FirstPost:Edited Oct 17, 2017 5:38pmOct 1, 2017 6:45pm|Edited                    Oct 17, 2017 5:38pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/703689-looking-on-a-naked-chart-can-you,1
Marecki_RSI_min_MAX_trend.ex4,/attachment/file/2518865?d=1508007892,245,"FirstPost:Edited Oct 17, 2017 5:38pmOct 1, 2017 6:45pm|Edited                    Oct 17, 2017 5:38pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/703689-looking-on-a-naked-chart-can-you,1
Marecki_Momentum_trend.ex4,/attachment/file/2520449?d=1508167595,245,"FirstPost:Edited Oct 17, 2017 5:38pmOct 1, 2017 6:45pm|Edited                    Oct 17, 2017 5:38pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/703689-looking-on-a-naked-chart-can-you,1
Marecki_MAs_cross_trend.ex4,/attachment/file/2520452?d=1508167834,245,"FirstPost:Edited Oct 17, 2017 5:38pmOct 1, 2017 6:45pm|Edited                    Oct 17, 2017 5:38pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/703689-looking-on-a-naked-chart-can-you,1
Marecki_Last_candle_direction_trend.ex4,/attachment/file/2520641?d=1508177987,245,"FirstPost:Edited Oct 17, 2017 5:38pmOct 1, 2017 6:45pm|Edited                    Oct 17, 2017 5:38pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/703689-looking-on-a-naked-chart-can-you,1
Marecki_Momentum_trend.ex4,/attachment/file/2519199?d=1508074004,168,"Oct 12, 2017 9:21pmOct 12, 2017 9:21pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/post/10392035#post10392035,29
Marecki_MAs_cross_trend.ex4,/attachment/file/2520411?d=1508165816,173,"Oct 12, 2017 9:21pmOct 12, 2017 9:21pm","Looking on a naked chart,  can you pick the best strategy?",Rookie Talk,https://www.forexfactory.com/thread/post/10395275#post10395275,30
GBPJPY.XLS,/attachment/file/165436?d=1225800805,523,"FirstPost:Nov 4, 2008 6:18pmNov 4, 2008 6:18pm",GBP / JPY 57 points strategy Objective daily,Rookie Talk,https://www.forexfactory.com/thread/122829-gbp-jpy-57-points-strategy-objective-daily,1
EMA 25 BrOut.txt,/attachment/file/221230?d=1237510024,1020,"FirstPost:Jul 26, 2008 2:22amJul 26, 2008 2:22am",What's wrong with 123 Pattern,Rookie Talk,https://www.forexfactory.com/thread/post/2616900#post2616900,17
PIP_Calculator_V3b.xls,/attachment/file/105706?d=1208954946,286,"Dec 5, 2007 1:19pmDec 5, 2007 1:19pm",How much money can a seasoned semi-pro make with trading on Forex?,Rookie Talk,https://www.forexfactory.com/thread/post/1965919#post1965919,72
pipsperlot.xls,/attachment/file/2679065?d=1518718537,494,"FirstPost:Oct 1, 2006 11:49pmOct 1, 2006 11:49pm",How to Calculate Pip?,Rookie Talk,https://www.forexfactory.com/thread/post/10783640#post10783640,15
ForexTrend_v2.mq4,/attachment/file/804852?d=1318374219,5654,"FirstPost:Oct 12, 2011 1:55amOct 12, 2011 1:55am",Unknown Indicator and amazing result,Rookie Talk,https://www.forexfactory.com/thread/post/5031970#post5031970,6
ForexTrend_v2_norep.mq4,/attachment/file/804920?d=1318381662,1055,"FirstPost:Oct 12, 2011 1:55amOct 12, 2011 1:55am",Unknown Indicator and amazing result,Rookie Talk,https://www.forexfactory.com/thread/post/5032137#post5032137,13
ForexTrend_v2_norep_chart.mq4,/attachment/file/804960?d=1318384139,693,"Oct 12, 2011 7:49amOct 12, 2011 7:49am",Unknown Indicator and amazing result,Rookie Talk,https://www.forexfactory.com/thread/post/5032292#post5032292,21
